date,value
2005-01-03,81.60598754882812
2005-01-04,80.60881805419922
2005-01-05,80.05255126953125
2005-01-06,80.45957946777344
2005-01-07,80.34422302246094
2005-01-10,80.72413635253906
2005-01-11,80.1678695678711
2005-01-12,80.43244934082031
2005-01-13,79.7879867553711
2005-01-14,80.20860290527344
2005-01-18,81.04296112060547
2005-01-19,80.19505310058594
2005-01-20,79.70657348632812
2005-01-21,79.2181625366211
2005-01-24,79.06217193603516
2005-01-25,79.28602600097656
2005-01-26,79.52346801757812
2005-01-27,79.65910339355469
2005-01-28,79.65910339355469
2005-01-31,80.15432739257812
2005-02-01,80.6631088256836
2005-02-02,80.90730285644531
2005-02-03,80.6969985961914
2005-02-04,81.55850982666016
2005-02-07,81.44995880126953
2005-02-08,81.54493713378906
2005-02-09,80.93441772460938
2005-02-10,81.22614288330078
2005-02-11,81.92481994628906
2005-02-14,81.86375427246094
2005-02-15,82.16902923583984
2005-02-16,82.22328186035156
2005-02-17,81.55850982666016
2005-02-18,81.66707611083984
2005-02-22,80.45278930664062
2005-02-23,81.02935791015625
2005-02-24,81.5652847290039
2005-02-25,82.37254333496094
2005-02-28,81.82981872558594
2005-03-01,82.23686218261719
2005-03-02,82.19615173339844
2005-03-03,82.23006439208984
2005-03-04,83.25438690185547
2005-03-07,83.29509735107422
2005-03-08,82.98303985595703
2005-03-09,82.06050109863281
2005-03-10,82.24363708496094
2005-03-11,81.66707611083984
2005-03-14,82.17582702636719
2005-03-15,81.49745178222656
2005-03-16,80.8055419921875
2005-03-17,80.96832275390625
2005-03-18,80.72794342041016
2005-03-21,80.42827606201172
2005-03-22,79.61105346679688
2005-03-23,79.67916870117188
2005-03-24,79.77447509765625
2005-03-28,79.89030456542969
2005-03-29,79.35907745361328
2005-03-30,80.48277282714844
2005-03-31,80.33293914794922
2005-04-01,79.97199249267578
2005-04-04,80.10820770263672
2005-04-05,80.48957824707031
2005-04-06,80.76878356933594
2005-04-07,81.2046127319336
2005-04-08,80.3602066040039
2005-04-11,80.42150115966797
2005-04-12,80.8368911743164
2005-04-13,79.88349151611328
2005-04-14,78.84149169921875
2005-04-15,77.73829650878906
2005-04-18,77.97661590576172
2005-04-19,78.59639739990234
2005-04-20,77.49991607666016
2005-04-21,79.00496673583984
2005-04-22,78.70528411865234
2005-04-25,79.2228775024414
2005-04-26,78.45332336425781
2005-04-27,78.75981140136719
2005-04-28,77.77230072021484
2005-04-29,78.827880859375
2005-05-02,79.27055358886719
2005-05-03,79.40675354003906
2005-05-04,80.01966857910156
2005-05-05,79.992431640625
2005-05-06,79.74044799804688
2005-05-09,80.23759460449219
2005-05-10,79.40675354003906
2005-05-11,79.84259796142578
2005-05-12,78.96409606933594
2005-05-13,78.80745697021484
2005-05-16,79.54296112060547
2005-05-17,80.07415771484375
2005-05-18,80.89817810058594
2005-05-19,81.23869323730469
2005-05-20,81.1229248046875
2005-05-23,81.57240295410156
2005-05-24,81.38168334960938
2005-05-25,81.32039642333984
2005-05-26,81.75629425048828
2005-05-27,81.89248657226562
2005-05-31,81.36808776855469
2005-06-01,82.0627212524414
2005-06-02,82.23976135253906
2005-06-03,81.82439422607422
2005-06-06,81.74945831298828
2005-06-07,81.8107681274414
2005-06-08,81.6609115600586
2005-06-09,82.04913330078125
2005-06-10,81.8584213256836
2005-06-13,82.11721801757812
2005-06-14,82.30786895751953
2005-06-15,82.46453857421875
2005-06-16,82.67565155029297
2005-06-17,82.98200225830078
2005-06-20,83.00933074951172
2005-06-21,83.05718994140625
2005-06-22,83.12557983398438
2005-06-23,81.9563217163086
2005-06-24,81.3546142578125
2005-06-27,81.47086334228516
2005-06-28,82.15460968017578
2005-06-29,81.93582153320312
2005-06-30,81.49136352539062
2005-07-01,81.73065948486328
2005-07-05,82.38710021972656
2005-07-06,81.69649505615234
2005-07-07,82.01790618896484
2005-07-08,82.95464324951172
2005-07-11,83.37855529785156
2005-07-12,83.5973892211914
2005-07-13,83.71361541748047
2005-07-14,84.04180908203125
2005-07-15,83.99394226074219
2005-07-18,83.65892028808594
2005-07-19,84.11703491210938
2005-07-20,84.40422058105469
2005-07-21,83.91191864013672
2005-07-22,84.47260284423828
2005-07-25,84.23328399658203
2005-07-26,84.33582305908203
2005-07-27,84.64353942871094
2005-07-28,85.1768798828125
2005-07-29,84.60935974121094
2005-08-01,84.54779052734375
2005-08-02,85.05377960205078
2005-08-03,85.27947235107422
2005-08-04,84.5956802368164
2005-08-05,84.02130126953125
2005-08-08,83.86405181884766
2005-08-09,84.37006378173828
2005-08-10,84.32899475097656
2005-08-11,84.66407012939453
2005-08-12,84.14437866210938
2005-08-15,84.66407012939453
2005-08-16,83.56314086914062
2005-08-17,83.55635833740234
2005-08-18,83.54950714111328
2005-08-19,83.74095916748047
2005-08-22,83.74095916748047
2005-08-23,83.58368682861328
2005-08-24,82.83837127685547
2005-08-25,83.13924407958984
2005-08-26,82.5716781616211
2005-08-29,83.2076187133789
2005-08-30,82.77000427246094
2005-08-31,83.81616973876953
2005-09-01,83.75463104248047
2005-09-02,83.60420227050781
2005-09-06,84.58198547363281
2005-09-07,84.72554016113281
2005-09-08,84.44525909423828
2005-09-09,85.19738006591797
2005-09-12,85.02642822265625
2005-09-13,84.55464935302734
2005-09-14,84.2469482421875
2005-09-15,84.20592498779297
2005-09-16,84.8047103881836
2005-09-19,84.52313995361328
2005-09-20,83.80903625488281
2005-09-21,83.02620697021484
2005-09-22,83.32147216796875
2005-09-23,83.39013671875
2005-09-26,83.48628234863281
2005-09-27,83.46570587158203
2005-09-28,83.54806518554688
2005-09-29,84.2279052734375
2005-09-30,84.48885345458984
2005-10-03,84.18669891357422
2005-10-04,83.23908996582031
2005-10-05,82.14724731445312
2005-10-06,81.85198211669922
2005-10-07,82.133544921875
2005-10-10,81.43999481201172
2005-10-11,81.32323455810547
2005-10-12,80.68462371826172
2005-10-13,80.63655853271484
2005-10-14,81.48805236816406
2005-10-17,81.7901840209961
2005-10-18,80.90436553955078
2005-10-19,82.250244140625
2005-10-20,80.80137634277344
2005-10-21,81.11725616455078
2005-10-24,82.37384033203125
2005-10-25,82.2090835571289
2005-10-26,81.96870422363281
2005-10-27,81.09662628173828
2005-10-28,82.26397705078125
2005-10-31,82.4906005859375
2005-11-01,82.73780059814453
2005-11-02,83.60302734375
2005-11-03,83.96009063720703
2005-11-04,83.85022735595703
2005-11-07,83.93263244628906
2005-11-08,83.93263244628906
2005-11-09,84.04249572753906
2005-11-10,84.69483184814453
2005-11-11,84.98323822021484
2005-11-14,84.93517303466797
2005-11-15,84.62618255615234
2005-11-16,84.7978286743164
2005-11-17,85.5875244140625
2005-11-18,85.92399597167969
2005-11-21,86.35661315917969
2005-11-22,86.72742462158203
2005-11-23,87.22864532470703
2005-11-25,87.29735565185547
2005-11-28,86.67931365966797
2005-11-29,86.58317565917969
2005-11-30,86.11624908447266
2005-12-01,86.99520111083984
2005-12-02,87.1050796508789
2005-12-05,86.91966247558594
2005-12-06,87.08448028564453
2005-12-07,86.5763168334961
2005-12-08,86.52137756347656
2005-12-09,86.74801635742188
2005-12-12,86.83039093017578
2005-12-13,87.42097473144531
2005-12-14,87.7643051147461
2005-12-15,87.51021575927734
2005-12-16,87.2285385131836
2005-12-19,86.77985382080078
2005-12-20,86.86270141601562
