Date,INTL_BONDS,EU_SMALL_CAP,EURO_STOXX_50,GOLD
2008-05-19,21.924882888793945,27.40877914428711,33.612213134765625,89.38999938964844
2008-05-20,22.13271713256836,27.464570999145508,33.53383255004883,90.9000015258789
2008-05-21,22.199386596679688,27.13914680480957,33.237060546875,91.95999908447266
2008-05-22,22.058216094970703,27.40877914428711,33.461036682128906,90.9800033569336
2008-05-23,22.16800880432129,27.31114959716797,33.069087982177734,91.2300033569336
2008-05-27,22.015079498291016,27.078712463378906,32.93471145629883,89.36000061035156
2008-05-28,21.917036056518555,27.101961135864258,33.12508773803711,89.13999938964844
2008-05-29,21.689598083496094,26.976438522338867,32.9402961730957,86.51000213623047
2008-05-30,21.756250381469727,26.897415161132812,33.01869583129883,87.44999694824219
2008-06-02,21.837657928466797,26.576663970947266,32.565147399902344,87.95999908447266
2008-06-03,21.743289947509766,26.49762535095215,32.39718246459961,86.87999725341797
2008-06-04,21.69611167907715,26.325620651245117,32.13962173461914,86.6500015258789
2008-06-05,21.719694137573242,26.911365509033203,32.60995864868164,86.44999694824219
2008-06-06,21.90055274963379,26.5255184173584,31.68606948852539,89.05999755859375
2008-06-09,21.664640426635742,26.200111389160156,31.680469512939453,87.98999786376953
2008-06-10,21.326496124267578,25.786376953125,31.221357345581055,85.55000305175781
2008-06-11,21.385486602783203,25.437728881835938,30.695009231567383,87.0199966430664
2008-06-12,20.945106506347656,25.191349029541016,30.655818939208984,85.5999984741211
2008-06-13,21.086668014526367,25.330810546875,30.963769912719727,85.83000183105469
2008-06-16,21.129924774169922,25.651561737060547,30.941373825073242,87.01000213623047
2008-06-17,21.23607635498047,25.735244750976562,31.019771575927734,87.25
2008-06-18,21.318628311157227,25.42842674255371,30.81260108947754,88.27999877929688
2008-06-19,21.263599395751953,25.23316764831543,30.70061492919922,88.41999816894531
2008-06-20,21.530967712402344,24.898469924926758,30.25724983215332,88.94999694824219
2008-06-23,21.37762451171875,24.56375503540039,30.003557205200195,87.08999633789062
2008-06-24,21.52702522277832,24.16862678527832,30.003557205200195,87.47000122070312
2008-06-25,21.58600425720215,24.610258102416992,30.476329803466797,87.41999816894531
2008-06-26,21.817989349365234,23.968730926513672,29.634563446044922,90.61000061035156
2008-06-27,21.84552001953125,23.92690086364746,29.697986602783203,91.47000122070312
2008-06-30,21.664640426635742,23.64797592163086,29.582687377929688,91.4000015258789
2008-07-01,21.700517654418945,23.113370895385742,29.40395736694336,92.66000366210938
2008-07-02,21.885793685913086,22.416065216064453,29.213703155517578,93.16999816894531
2008-07-03,21.803022384643555,22.30449676513672,29.52501678466797,92.05999755859375
2008-07-07,21.858182907104492,21.81173324584961,29.219457626342773,91.2300033569336
2008-07-08,21.72417640686035,21.85355567932129,29.501964569091797,90.86000061035156
2008-07-09,21.96858024597168,22.00697898864746,29.15027618408203,91.5
